code,provinceCode,districtCode,nameTH,nameEN
300212,30,3002,สระว่านพระยา,Sa Wan Phraya
300301,30,3003,เสิงสาง,Soeng Sang
300302,30,3003,สระตะเคียน,Sa Takhian
300303,30,3003,โนนสมบูรณ์,Non Sombun
300304,30,3003,กุดโบสถ์,Kut Bot
300305,30,3003,สุขไพบูลย์,Suk Phaibun
300306,30,3003,บ้านราษฎร์,Ban Rat
300401,30,3004,เมืองคง,Mueang Khong
300402,30,3004,คูขาด,Khu Khat
300403,30,3004,เทพาลัย,Thephalai
300404,30,3004,ตาจั่น,Ta Chan
300405,30,3004,บ้านปรางค์,Ban Prang
300406,30,3004,หนองมะนาว,Nong Manao
300407,30,3004,หนองบัว,Nong Bua
300408,30,3004,โนนเต็ง,Non Teng
300409,30,3004,ดอนใหญ่,Don Yai
300410,30,3004,ขามสมบูรณ์,Kham Sombun
300501,30,3005,บ้านเหลื่อม,Ban Lueam
300502,30,3005,วังโพธิ์,Wang Pho
300503,30,3005,โคกกระเบื้อง,Khok Krabueang
300504,30,3005,ช่อระกา,Cho Raka
300601,30,3006,จักราช,Chakkarat
300602,30,3006,ทองหลาง,Thong Lang
300603,30,3006,สีสุก,Si Suk
300604,30,3006,หนองขาม,Nong Kham
300605,30,3006,หนองพลวง,Nong Phluang
300606,30,3006,ศรีละกอ,Si Lako
300607,30,3006,คลองเมือง,Khlong Mueang
300608,30,3006,หินโคน,Hin Khon
300701,30,3007,กระโทก,Krathok
300702,30,3007,พลับพลา,Phlapphla
300703,30,3007,ท่าอ่าง,Tha Ang
300704,30,3007,ทุ่งอรุณ,Thung Arun
300705,30,3007,ท่าลาดขาว,Tha Lat Khao
300706,30,3007,ท่าจะหลุง,Tha Chalung
300707,30,3007,ท่าเยี่ยม,Tha Yiam
300708,30,3007,โชคชัย,Chok Chai
300709,30,3007,ละลมใหม่พัฒนา,Lalom Mai Phatthana
300710,30,3007,ด่านเกวียน,Dan Kwian
300801,30,3008,กุดพิมาน,Kut Phiman
300802,30,3008,ด่านขุนทด,Dan Khun Thot
300803,30,3008,ด่านนอก,Dan Nok
300804,30,3008,ด่านใน,Dan Nai
300805,30,3008,ตะเคียน,Takhian
300806,30,3008,บ้านเก่า,Ban Kao
300807,30,3008,บ้านแปรง,Ban Praeng
300808,30,3008,พันชนะ,Phan Chana
300809,30,3008,สระจรเข้,Sa Chorakhe
300810,30,3008,หนองกราด,Nong Krat
300811,30,3008,หนองบัวตะเกียด,Nong Bua Takiat
300812,30,3008,หนองบัวละคร,Nong Bua Lakhon
300813,30,3008,หินดาด,Hin Dat
300814,30,3008,ห้วยบง,Huai Bong
300815,30,3008,โนนเมืองพัฒนา,Non Mueang Phatthana
300816,30,3008,หนองไทร,Nong Sai
300901,30,3009,โนนไทย,Non Thai
300902,30,3009,ด่านจาก,Dan Chak
300903,30,3009,กำปัง,Kampang
300904,30,3009,สำโรง,Samrong
300905,30,3009,ค้างพลู,Khang Phlu
300906,30,3009,บ้านวัง,Ban Wang
300907,30,3009,บัลลังก์,Banlang
300908,30,3009,สายออ,Sai-O
300909,30,3009,ถนนโพธิ์,Thanon Pho
300910,30,3009,มะค่า,Makha
301001,30,3010,โนนสูง,Non Sung
301002,30,3010,ใหม่,Mai
301003,30,3010,โตนด,Tanot
301004,30,3010,บิง,Bing
301005,30,3010,ดอนชมพู,Don Chomphu
301006,30,3010,ธารปราสาท,Than Prasat
301007,30,3010,หลุมข้าว,Lum Khao
301008,30,3010,มะค่า,Makha
301009,30,3010,พลสงคราม,Phon Songkhram
301010,30,3010,จันอัด,Chan-At
301011,30,3010,ขามเฒ่า,Kham Thao
301012,30,3010,ด่านคล้า,Dan Khla
301013,30,3010,ลำคอหงษ์,Lam Kho Hong
301014,30,3010,เมืองปราสาท,Mueang Prasat
301015,30,3010,ดอนหวาย,Don Wai
301016,30,3010,ลำมูล,Lammun
301101,30,3011,ขามสะแกแสง,Kham Sakae Saeng
301102,30,3011,โนนเมือง,Non Mueang
301103,30,3011,เมืองนาท,Mueang Nat
301104,30,3011,ชีวึก,Chiwuek
301105,30,3011,พะงาด,Phangat
301106,30,3011,หนองหัวฟาน,Nong Hua Fan
301107,30,3011,เมืองเกษตร,Mueang Kaset
301201,30,3012,บัวใหญ่,Bua Yai
301202,30,3012,ห้วยยาง,Huai Yang
301203,30,3012,เสมาใหญ่,Sema Yai
301204,30,3012,ดอนตะหนิน,Don Tanin
301205,30,3012,หนองบัวสะอาด,Nong Bua Sa-At
301206,30,3012,โนนทองหลาง,Non Thong Lang
301207,30,3012,กุดจอก,Kut Chok
301208,30,3012,ด่านช้าง,Dan Chang
301209,30,3012,ขุนทอง,Khun Thong
301210,30,3012,หนองแจ้งใหญ่,Nong Chaeng Yai
301301,30,3013,ประทาย,Prathai
301302,30,3013,หนองพลวง,Nong Phluang
301303,30,3013,หันห้วยทราย,Han Huai Sai
301304,30,3013,วังไม้แดง,Wang Mai Daeng
301305,30,3013,โนนเพ็ด,Non Phet
301306,30,3013,กระทุ่มราย,Krathum Rai
301307,30,3013,นางรำ,Nang Ram
301308,30,3013,หนองค่าย,Nong Khai
301309,30,3013,ตลาดไทร,Talat Sai
301310,30,3013,ดอนมัน,Don Man
301311,30,3013,ทุ่งสว่าง,Thung Sawang
301312,30,3013,โคกกลาง,Khok Klang
301313,30,3013,เมืองโดน,Mueang Don
301401,30,3014,เมืองปัก,Mueang Pak
301402,30,3014,ตะคุ,Takhu
301403,30,3014,โคกไทย,Khok Thai
301404,30,3014,สำโรง,Samrong
301405,30,3014,ตะขบ,Takhop
301406,30,3014,นกออก,Nok Ok
301407,30,3014,ดอน,Don
301408,30,3014,ตูม,Tum
301409,30,3014,งิ้ว,Ngio
301410,30,3014,สะแกราช,Sakae Rat
301411,30,3014,ลำนางแก้ว,Lam Nang Kaeo
301412,30,3014,ภูหลวง,Phu Luang
301413,30,3014,ธงชัยเหนือ,Thong Chai Nuea
301414,30,3014,สุขเกษม,Suk Kasem
301415,30,3014,เกษมทรัพย์,Kasem Sap
301416,30,3014,บ่อปลาทอง,Bo Pla Thong
301501,30,3015,ในเมือง,Nai Mueang
301502,30,3015,สัมฤทธิ์,Samrit
301503,30,3015,โบสถ์,Bot
301504,30,3015,กระเบื้องใหญ่,Krabueang Yai
301505,30,3015,ท่าหลวง,Tha Luang
301506,30,3015,รังกาใหญ่,Rang Ka Yai
301507,30,3015,ชีวาน,Chiwan
301508,30,3015,นิคมสร้างตนเอง,Nikhom Sang Ton-Eng
301509,30,3015,กระชอน,Krachon
301510,30,3015,ดงใหญ่,Dong Yai
301511,30,3015,ธารละหลอด,Than Lalot
301512,30,3015,หนองระเวียง,Nong Rawiang
301601,30,3016,ห้วยแถลง,Huai Thalaeng
301602,30,3016,ทับสวาย,Thap Sawai
301603,30,3016,เมืองพลับพลา,Mueang Phlapphla
301604,30,3016,หลุ่งตะเคียน,Lung Takhian
301605,30,3016,หินดาด,Hin Dat
301606,30,3016,งิ้ว,Ngio
301607,30,3016,กงรถ,Kong Rot
301608,30,3016,หลุ่งประดู่,Lung Pradu
301609,30,3016,ตะโก,Tako
301610,30,3016,ห้วยแคน,Huai Khaen
301701,30,3017,ชุมพวง,Chum Phuang
301702,30,3017,ประสุข,Prasuk
301703,30,3017,ท่าลาด,Tha Lat
301704,30,3017,สาหร่าย,Sarai
301705,30,3017,ตลาดไทร,Talat Sai
301706,30,3017,โนนรัง,Non Rang
301707,30,3017,หนองหลัก,Nong Lak
301708,30,3017,โนนตูม,Non Tum
301709,30,3017,โนนยอ,Non Yo
301801,30,3018,สูงเนิน,Sung Noen
301802,30,3018,เสมา,Sema
301803,30,3018,โคราช,Khorat
301804,30,3018,บุ่งขี้เหล็ก,Bung Khi Lek
301805,30,3018,โนนค่า,Non Kha
301806,30,3018,โค้งยาง,Khong Yang
301807,30,3018,มะเกลือเก่า,Makluea Kao
301808,30,3018,มะเกลือใหม่,Makluea Mai
301809,30,3018,นากลาง,Na Klang
301810,30,3018,หนองตะไก้,Nong Takai
301811,30,3018,กุดจิก,Kut Chik
301901,30,3019,ขามทะเลสอ,Kham Thale So
301902,30,3019,โป่งแดง,Pong Daeng
301903,30,3019,พันดุง,Phan Dung
301904,30,3019,หนองสรวง,Nong Suang
301905,30,3019,บึงอ้อ,Bueng O
302001,30,3020,สีคิ้ว,Sikhio
302002,30,3020,บ้านหัน,Ban Han
302003,30,3020,กฤษณา,Kritsana
302004,30,3020,ลาดบัวขาว,Lat Bua Khao
302005,30,3020,หนองหญ้าขาว,Nong Ya Khao
302006,30,3020,กุดน้อย,Kut Noi
302007,30,3020,หนองน้ำใส,Nong Nam Sai
302008,30,3020,วังโรงใหญ่,Wang Rong Yai
302009,30,3020,มิตรภาพ,Mittraphap
302010,30,3020,คลองไผ่,Khlong Phai
302011,30,3020,ดอนเมือง,Don Mueang
302012,30,3020,หนองบัวน้อย,Nong Bua Noi
302101,30,3021,ปากช่อง,Pak Chong
302102,30,3021,กลางดง,Klang Dong
302103,30,3021,จันทึก,Chan Thuek
302104,30,3021,วังกะทะ,Wang Katha
302105,30,3021,หมูสี,Mu Si
302106,30,3021,หนองสาหร่าย,Nong Sarai
302107,30,3021,ขนงพระ,Khanong Phra
302108,30,3021,โป่งตาลอง,Pong Ta Long
302109,30,3021,คลองม่วง,Khlong Muang
302110,30,3021,หนองน้ำแดง,Nong Nam Daeng
302111,30,3021,วังไทร,Wang Sai
302112,30,3021,พญาเย็น,Phaya Yen
302201,30,3022,หนองบุนนาก,Nong Bunnak
302202,30,3022,สารภี,Saraphi
302203,30,3022,ไทยเจริญ,Thai Charoen
302204,30,3022,หนองหัวแรต,Nong Hua Raet
302205,30,3022,แหลมทอง,Laem Thong
302206,30,3022,หนองตะไก้,Nong Takai
302207,30,3022,ลุงเขว้า,Lung Khwao
302208,30,3022,หนองไม้ไผ่,Nong Mai Phai
302209,30,3022,บ้านใหม่,Ban Mai
302301,30,3023,แก้งสนามนาง,Kaeng Sanam Nang
302302,30,3023,โนนสำราญ,Non Samran
302303,30,3023,บึงพะไล,Bueng Phalai
302304,30,3023,สีสุก,Si Suk
302305,30,3023,บึงสำโรง,Bueng Samrong
302401,30,3024,โนนแดง,Non Daeng
302402,30,3024,โนนตาเถร,Non Ta Then
302403,30,3024,สำพะเนียง,Sam Phaniang
302404,30,3024,วังหิน,Wang Hin
302405,30,3024,ดอนยาวใหญ่,Don Yao Yai
302501,30,3025,วังน้ำเขียว,Wang Nam Khiao
302502,30,3025,วังหมี,Wang Mi
302503,30,3025,ระเริง,Raroeng
302504,30,3025,อุดมทรัพย์,Udom Sap
302505,30,3025,ไทยสามัคคี,Thai Samakkhi
302601,30,3026,สำนักตะคร้อ,Samnak Takhro
302602,30,3026,หนองแวง,Nong Waeng
302603,30,3026,บึงปรือ,Bueng Prue
302604,30,3026,วังยายทอง,Wang Yai Thong
302701,30,3027,เมืองยาง,Mueang Yang
302702,30,3027,กระเบื้องนอก,Krabueang Nok
302703,30,3027,ละหานปลาค้าว,Lahan Pla Khao
302704,30,3027,โนนอุดม,Non Udom
302801,30,3028,สระพระ,Sa Phra
302802,30,3028,มาบกราด,Map Krat
302803,30,3028,พังเทียม,Phang Thiam
302804,30,3028,ทัพรั้ง,Thap Rang
302805,30,3028,หนองหอย,Nong Hoi
302901,30,3029,ขุย,Khui
302902,30,3029,บ้านยาง,Ban Yang
302903,30,3029,ช่องแมว,Chong Maeo
302904,30,3029,ไพล,Phrai
303001,30,3030,เมืองพะไล,Mueang Phalai
303002,30,3030,โนนจาน,Non Chan
303003,30,3030,บัวลาย,Bua Lai
303004,30,3030,หนองหว้า,Nong Wa
303101,30,3031,สีดา,Sida
303102,30,3031,โพนทอง,Phon Thong
303103,30,3031,โนนประดู่,Non Pradu
303104,30,3031,สามเมือง,Sam Mueang
303105,30,3031,หนองตาดใหญ่,Nong Tat Yai
303201,30,3032,ช้างทอง,Chang Thong
303202,30,3032,ท่าช้าง,Tha Chang
303203,30,3032,พระพุทธ,Phraphut
303204,30,3032,หนองงูเหลือม,Nong Ngu Lueam
303205,30,3032,หนองยาง,Nong Yang
310101,31,3101,ในเมือง,Nai Mueang
310102,31,3101,อิสาณ,I San
310103,31,3101,เสม็ด,Samet
310104,31,3101,บ้านบัว,Ban Bua
310105,31,3101,สะแกโพรง,Sakae Phrong
310106,31,3101,สวายจึก,Sawai Chik
310107,31,3101,บ้านยาง,Ban Yang
310108,31,3101,พระครู,Phrakhru
310109,31,3101,ถลุงเหล็ก,Thalung Lek
310110,31,3101,หนองตาด,Nong Tat
310111,31,3101,ลุมปุ๊ก,Lumpuk
310112,31,3101,สองห้อง,Song Hong
310113,31,3101,บัวทอง,Bua Thong
310114,31,3101,ชุมเห็ด,Chum Het
310115,31,3101,หลักเขต,Lak Khet
310116,31,3101,สะแกซำ,Sakae Sam
310117,31,3101,กลันทา,Kalantha
310118,31,3101,กระสัง,Krasang
310119,31,3101,เมืองฝาง,Mueang Fang
310201,31,3102,คูเมือง,Khu Mueang
310202,31,3102,ปะเคียบ,Pakhiap
310203,31,3102,บ้านแพ,Ban Phae
310204,31,3102,พรสำราญ,Phon Samran
310205,31,3102,หินเหล็กไฟ,Hin Lek Fai
310206,31,3102,ตูมใหญ่,Tum Yai
310207,31,3102,หนองขมาร,Nong Khaman
310301,31,3103,กระสัง,Krasang
310302,31,3103,ลำดวน,Lamduan
310303,31,3103,สองชั้น,Song Chan
310304,31,3103,สูงเนิน,Sung Noen
310305,31,3103,หนองเต็ง,Nong Teng
310306,31,3103,เมืองไผ่,Mueang Phai
310307,31,3103,ชุมแสง,Chum Saeng
310308,31,3103,บ้านปรือ,Ban Prue
310309,31,3103,ห้วยสำราญ,Huai Samran
310310,31,3103,กันทรารมย์,Kanthararom
310311,31,3103,ศรีภูมิ,Si Phum
310401,31,3104,นางรอง,Nang Rong
310402,31,3104,สะเดา,Sadao
310403,31,3104,ชุมแสง,Chum Saeng
310404,31,3104,หนองโบสถ์,Nong Bot
310405,31,3104,หนองกง,Nong Kong
310406,31,3104,ถนนหัก,Thanon Hak
310407,31,3104,หนองไทร,Nong Sai
310408,31,3104,ก้านเหลือง,Kan Lueang
310409,31,3104,บ้านสิงห์,Ban Sing
310410,31,3104,ลำไทรโยง,Lam Sai Yong
310411,31,3104,ทรัพย์พระยา,Sap Phraya
310412,31,3104,หนองยายพิมพ์,Nong Yai Phim
310413,31,3104,หัวถนน,Hua Thanon
310414,31,3104,ทุ่งแสงทอง,Thung Saeng Thong
310415,31,3104,หนองโสน,Nong Sano
310501,31,3105,หนองกี่,Nong Ki
310502,31,3105,เย้ยปราสาท,Yoei Prasat
310503,31,3105,เมืองไผ่,Mueang Phai
310504,31,3105,ดอนอะราง,Don Arang
310505,31,3105,โคกสว่าง,Khok Sawang
310506,31,3105,ทุ่งกระตาดพัฒนา,Thung Kratat Phatthana
310507,31,3105,ทุ่งกระเต็น,Thung Kraten
310508,31,3105,ท่าโพธิ์ชัย,Tha Pho Chai
310509,31,3105,โคกสูง,Khok Sung
310510,31,3105,บุกระสัง,Bu Krasang
310601,31,3106,ละหานทราย,Lahan Sai
310602,31,3106,ตาจง,Ta Chong
310603,31,3106,สำโรงใหม่,Samrong Mai
310604,31,3106,หนองแวง,Nong Waeng
310605,31,3106,หนองตระครอง,Nong Takhrong
310606,31,3106,โคกว่าน,Khok Wan
310701,31,3107,ประโคนชัย,Prakhon Chai
310702,31,3107,แสลงโทน,Salaeng Thon
310703,31,3107,บ้านไทร,Ban Sai
310704,31,3107,ละเวี้ย,Lawia
310705,31,3107,จรเข้มาก,Chorakhe Mak
310706,31,3107,ปังกู,Pang Ku
310707,31,3107,โคกย่าง,Khok Yang
310708,31,3107,โคกม้า,Khok Ma
310709,31,3107,ไพศาล,Phaisan
310710,31,3107,ตะโกตาพิ,Tako Taphi
310711,31,3107,เขาคอก,Khao Khok
310712,31,3107,หนองบอน,Nong Bon
310713,31,3107,โคกมะขาม,Khok Makham
310714,31,3107,โคกตูม,Khok Tum
310715,31,3107,ประทัดบุ,Prathat Bu
310716,31,3107,สี่เหลี่ยม,Si Liam
310801,31,3108,บ้านกรวด,Ban Kruat
